No;"Jenis Faskes";"Kode Sarana / Faskes";"Kode SatuSehat Kemenkes";"Nama Fasilitas Kesehatan";"Kategori / Subjenis";"Alamat Lengkap";"Kode Provinsi";"Nama Provinsi";"Kode Kab/Kota";"Nama Kab/Kota";"Kode Kecamatan";"Nama Kecamatan";Latitude;Longitude;"No Telepon";Email;Website;"Status Operasional";"Status Aktif"
1473;Pustu;1001249419;1001249419;"PUSTU LANDU BATUTUA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531401;"Rote Barat Daya";0;0;;;;Operasional;Aktif
1474;Pustu;1001335775;1001335775;"PUSTU LEKIK BATUTUA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531401;"Rote Barat Daya";0;0;;;;Operasional;Aktif
1475;Pustu;1001568011;1001568011;"PUSTU LEKONA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531405;"Pantai Baru";0;0;;;;Operasional;Aktif
1476;Pustu;1001252399;1001252399;"PUSTU LEKUNIK BAA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531403;Lobalain;0;0;;;;Operasional;Aktif
1477;Pustu;1001253410;1001253410;"PUSTU LENGUSELU OELE";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531408;"Rote Selatan";0;0;;;;Operasional;Aktif
1478;Pustu;1001253472;1001253472;"PUSTU LENUPETU SONIMANU";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531405;"Pantai Baru";0;0;;;;Operasional;Aktif
1479;Pustu;1001254555;1001254555;"PUSTU LIDABESI FEOPOPI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531404;"Rote Tengah";0;0;;;;Operasional;Aktif
1480;Pustu;1001254579;1001254579;"PUSTU LIDAMANU FEOPOPI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531404;"Rote Tengah";0;0;;;;Operasional;Aktif
1481;Pustu;1001254593;1001254593;"PUSTU LIDOR OELABA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531411;Loaholu;0;0;;;;Operasional;Aktif
1482;Pustu;1001254646;1001254646;"PUSTU LIFULEO SOTI MORI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531410;"Landu Leko";0;0;;;;Operasional;Aktif
1483;Pustu;1001254830;1001254830;"PUSTU LIMAKOLI FEOPOPI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531404;"Rote Tengah";0;0;;;;Operasional;Aktif
1484;Pustu;1001567952;1001567952;"PUSTU LOLEOEN";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531403;Lobalain;0;0;;;;Operasional;Aktif
1485;Pustu;1001403845;1001403845;"PUSTU LONDALUSI EAHUN";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531406;"Rote Timur";0;0;;;;Operasional;Aktif
1486;Pustu;1001568035;1001568035;"PUSTU MATANAE";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531406;"Rote Timur";0;0;;;;Operasional;Aktif
1487;Pustu;1001268544;1001268544;"PUSTU MATASIO EAHUN";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531406;"Rote Timur";0;0;;;;Operasional;Aktif
1488;Pustu;1001269067;1001269067;"PUSTU MAUBESI FEOPOPI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531404;"Rote Tengah";0;0;;;;Operasional;Aktif
1489;Pustu;1001568085;1001568085;"PUSTU MBALI LENDEIKI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531409;"Ndao Nuse";0;0;;;;Operasional;Aktif
1490;Pustu;1001351341;1001351341;"PUSTU MBOKAK BATUTUA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531401;"Rote Barat Daya";0;0;;;;Operasional;Aktif
1491;Pustu;1001351365;1001351365;"PUSTU MBUEAIN DELHA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531407;"Rote Barat";0;0;;;;Operasional;Aktif
1492;Pustu;1001272301;1001272301;"PUSTU MEOAIN BATUTUA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531401;"Rote Barat Daya";0;0;;;;Operasional;Aktif
1493;Pustu;1001567988;1001567988;"PUSTU METINA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531403;Lobalain;0;0;;;;Operasional;Aktif
1494;Pustu;1001274086;1001274086;"PUSTU MODOSINAL BUSALANGGA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531402;"Rote Barat Laut";0;0;;;;Operasional;Aktif
1495;Pustu;1001405362;1001405362;"PUSTU MOKDALE BAA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531403;Lobalain;0;0;;;;Operasional;Aktif
1496;Pustu;1001568047;1001568047;"PUSTU MUKEKUKU";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531406;"Rote Timur";0;0;;;;Operasional;Aktif
1497;Pustu;1001568114;1001568114;"PUSTU MUNDEK";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531402;"Rote Barat Laut";0;0;;;;Operasional;Aktif
1498;Pustu;1001282485;1001282485;"PUSTU NETENAEN BUSALANGGA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531402;"Rote Barat Laut";0;0;;;;Operasional;Aktif
1499;Pustu;1001568061;1001568061;"PUSTU NGGELODAE";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531408;"Rote Selatan";0;0;;;;Operasional;Aktif
1500;Pustu;1001283843;1001283843;"PUSTU NGGODIMEDA FEOPOPI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531404;"Rote Tengah";0;0;;;;Operasional;Aktif
1501;Pustu;1001285592;1001285592;"PUSTU NUSAKDALE SONIMANU";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531405;"Pantai Baru";0;0;;;;Operasional;Aktif
1502;Pustu;1001285671;1001285671;"PUSTU NUSE NDAO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531409;"Ndao Nuse";0;0;;;;Operasional;Aktif
1503;Pustu;1001286091;1001286091;"PUSTU OEBAFOK BATUTUA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531401;"Rote Barat Daya";0;0;;;;Operasional;Aktif
1504;Pustu;1001286118;1001286118;"PUSTU OEBATU BATUTUA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531401;"Rote Barat Daya";0;0;;;;Operasional;Aktif
1505;Pustu;1001286120;1001286120;"PUSTU OEBAU SONIMANU";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531405;"Pantai Baru";0;0;;;;Operasional;Aktif
1506;Pustu;1001286132;1001286132;"PUSTU OEBELA OELABA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531411;Loaholu;0;0;;;;Operasional;Aktif
1507;Pustu;1001286182;1001286182;"PUSTU OEBOU BATUTUA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531401;"Rote Barat Daya";0;0;;;;Operasional;Aktif
1508;Pustu;1001286223;1001286223;"PUSTU OEHANDI BATUTUA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531401;"Rote Barat Daya";0;0;;;;Operasional;Aktif
1509;Pustu;1001286235;1001286235;"PUSTU OELASIN BATUTUA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531401;"Rote Barat Daya";0;0;;;;Operasional;Aktif
1510;Pustu;1001286273;1001286273;"PUSTU OELEDO SONIMANU";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531405;"Pantai Baru";0;0;;;;Operasional;Aktif
1511;Pustu;1001286285;1001286285;"PUSTU OELEKA BAA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531403;Lobalain;0;0;;;;Operasional;Aktif
1512;Pustu;1001286352;1001286352;"PUSTU OELOLOK DELHA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531407;"Rote Barat";0;0;;;;Operasional;Aktif
1513;Pustu;1001567964;1001567964;"PUSTU OELUNGGU";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531403;Lobalain;0;0;;;;Operasional;Aktif
1514;Pustu;1001286390;1001286390;"PUSTU OEMATAMBOLI BAA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531403;Lobalain;0;0;;;;Operasional;Aktif
1515;Pustu;1001286467;1001286467;"PUSTU OENGGAE KORBAFO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531405;"Pantai Baru";0;0;;;;Operasional;Aktif
1516;Pustu;1001286479;1001286479;"PUSTU OENGGAUT DELHA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531407;"Rote Barat";0;0;;;;Operasional;Aktif
1517;Pustu;1001286510;1001286510;"PUSTU OENITAS DELHA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531407;"Rote Barat";0;0;;;;Operasional;Aktif
1518;Pustu;1001286572;1001286572;"PUSTU OESELI BATUTUA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531401;"Rote Barat Daya";0;0;;;;Operasional;Aktif
1519;Pustu;1001286601;1001286601;"PUSTU OETEFU BATUTUA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531401;"Rote Barat Daya";0;0;;;;Operasional;Aktif
1520;Pustu;1001286637;1001286637;"PUSTU OETUTULU BUSALANGGA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531402;"Rote Barat Laut";0;0;;;;Operasional;Aktif
1521;Pustu;1001568023;1001568023;"PUSTU OFALANGGA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531405;"Pantai Baru";0;0;;;;Operasional;Aktif
1522;Pustu;1001567990;1001567990;"PUSTU ONATALI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531404;"Rote Tengah";0;0;;;;Operasional;Aktif
1523;Pustu;1001568059;1001568059;"PUSTU PAPELA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531406;"Rote Timur";0;0;;;;Operasional;Aktif
1524;Pustu;1001304879;1001304879;"PUSTU PENGODUA EAHUN";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531406;"Rote Timur";0;0;;;;Operasional;Aktif
1525;Pustu;1001307962;1001307962;"PUSTU PILASUE OELE";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531408;"Rote Selatan";0;0;;;;Operasional;Aktif
1526;Pustu;1001312230;1001312230;"PUSTU PUKUAFU SOTI MORI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531410;"Landu Leko";0;0;;;;Operasional;Aktif
1527;Pustu;1001323136;1001323136;"PUSTU SAINDULE BUSALANGGA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531402;"Rote Barat Laut";0;0;;;;Operasional;Aktif
1528;Pustu;1001567885;1001567885;"PUSTU SAKUBATUN";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531401;"Rote Barat Daya";0;0;;;;Operasional;Aktif
1529;Pustu;1001567897;1001567897;"PUSTU SANGGANDOLU";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531401;"Rote Barat Daya";0;0;;;;Operasional;Aktif
1530;Pustu;1001567976;1001567976;"PUSTU SANGGAOEN";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531403;Lobalain;0;0;;;;Operasional;Aktif
1531;Pustu;1001335397;1001335397;"PUSTU SERUBEBA EAHUN";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531406;"Rote Timur";0;0;;;;Operasional;Aktif
1532;Pustu;1001345392;1001345392;"PUSTU SOTIMORI SOTI MORI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531410;"Landu Leko";0;0;;;;Operasional;Aktif
1533;Pustu;1001346633;1001346633;"PUSTU SUEBELA FEOPOPI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531404;"Rote Tengah";0;0;;;;Operasional;Aktif
1534;Pustu;1001346645;1001346645;"PUSTU SUELAIN BAA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531403;Lobalain;0;0;;;;Operasional;Aktif
1535;Pustu;1001568126;1001568126;"PUSTU TASILO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531402;"Rote Barat Laut";0;0;;;;Operasional;Aktif
1536;Pustu;1001371054;1001371054;"PUSTU TEBOLE OELE";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531408;"Rote Selatan";0;0;;;;Operasional;Aktif
1537;Pustu;1001373870;1001373870;"PUSTU TEMAS BUSALANGGA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531402;"Rote Barat Laut";0;0;;;;Operasional;Aktif
1538;Pustu;1001401146;1001401146;"PUSTU TESA BELA KORBAFO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531405;"Pantai Baru";0;0;;;;Operasional;Aktif
1539;Pustu;1001378985;1001378985;"PUSTU TOLAMA OELABA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531411;Loaholu;0;0;;;;Operasional;Aktif
1540;Pustu;1001567926;1001567926;"PUSTU TUALIMA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531402;"Rote Barat Laut";0;0;;;;Operasional;Aktif
1541;Pustu;1001381229;1001381229;"PUSTU TUANATUK BAA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531403;Lobalain;0;0;;;;Operasional;Aktif
1542;Pustu;1001383875;1001383875;"PUSTU TUNGGANAMO KORBAFO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531405;"Pantai Baru";0;0;;;;Operasional;Aktif
1543;Pustu;1001425116;1001425116;"PUSTU BATU CERMIN LABUAN BAJO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531505;Komodo;0;0;;;;Operasional;Aktif
1544;Pustu;1001425946;1001425946;"PUSTU BATU TIGA NANGA TERANG";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531506;Boleng;0;0;;;;Operasional;Aktif
1545;Pustu;1001429057;1001429057;"PUSTU BENTENG NDOPE PACAR";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531511;Pacar;0;0;;;;Operasional;Aktif
1546;Pustu;1001458577;1001458577;"PUSTU GOLO DAMU REKAS";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531510;Mbeliling;0;0;;;;Operasional;Aktif
1547;Pustu;1001458589;1001458589;"PUSTU GOLO LELENG WERANG";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531504;"Sano Nggoang";0;0;;;;Operasional;Aktif
1548;Pustu;1001458670;1001458670;"PUSTU GOLO POLENG TENTANG";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531508;Ndoso;0;0;;;;Operasional;Aktif
1549;Pustu;1001458694;1001458694;"PUSTU GOLO RIWU WAE PITAK";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531512;"Kuwus Barat";0;0;;;;Operasional;Aktif
1550;Pustu;1001458711;1001458711;"PUSTU GOLO SENGANG WERANG";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531504;"Sano Nggoang";0;0;;;;Operasional;Aktif
1551;Pustu;1001239737;1001239737;"PUSTU KOMODO LABUAN BAJO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531505;Komodo;0;0;;;;Operasional;Aktif
1552;Pustu;1001378002;1001378002;"PUSTU KONDAS";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531510;Mbeliling;0;0;;;;Operasional;Aktif
1553;Pustu;1001254206;1001254206;"PUSTU LEWAT REGO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531501;"Macang Pacar";0;0;;;;Operasional;Aktif
1554;Pustu;1001254270;1001254270;"PUSTU LEWUR GOLO WELU";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531502;Kuwus;0;0;;;;Operasional;Aktif
1555;Pustu;1001260114;1001260114;"PUSTU LUMUT WANING";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531508;Ndoso;0;0;;;;Operasional;Aktif
1556;Pustu;1001254438;1001254438;"PUSTU MELO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531510;Mbeliling;0;0;;;;Operasional;Aktif
1557;Pustu;1001278898;1001278898;"PUSTU MUNTING LENGKONG CEPANG";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531509;"Lembor Selatan";0;0;;;;Operasional;Aktif
1558;Pustu;1001280217;1001280217;"PUSTU NANGA BERE NANGALILI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531509;"Lembor Selatan";0;0;;;;Operasional;Aktif
1559;Pustu;1001280293;1001280293;"PUSTU NANGA KANTOR BARAT BARI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531501;"Macang Pacar";0;0;;;;Operasional;Aktif
1560;Pustu;1001362297;1001362297;"PUSTU NDOSO WANING";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531508;Ndoso;0;0;;;;Operasional;Aktif
1561;Pustu;1001283025;1001283025;"PUSTU NGANCAR WAE NAKENG";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531503;Lembor;0;0;;;;Operasional;Aktif
1562;Pustu;1004671728;1004671728;"PUSTU PAPAGARANG";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531505;Komodo;0;0;;;;Operasional;Aktif
1563;Pustu;1001299763;1001299763;"PUSTU PASIR PUTIH LABUAN BAJO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531505;Komodo;0;0;;;;Operasional;Aktif
1564;Pustu;1001311327;1001311327;"PUSTU POTA WANGKA TERANG";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531506;Boleng;0;0;;;;Operasional;Aktif
1565;Pustu;1001315945;1001315945;"PUSTU RACANG WELAK ORONG";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531507;Welak;0;0;;;;Operasional;Aktif
1566;Pustu;1004661541;1004661541;"Pustu Raka";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531508;Ndoso;0;0;;;;Operasional;Aktif
1567;Pustu;1001396042;1001396042;"PUSTU REHAK ORONG";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531507;Welak;0;0;;;;Operasional;Aktif
1568;Pustu;1001320287;1001320287;"PUSTU REPI LENGKONG CEPANG";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531509;"Lembor Selatan";0;0;;;;Operasional;Aktif
1569;Pustu;1001332187;1001332187;"PUSTU SEMANG DATAK";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531507;Welak;0;0;;;;Operasional;Aktif
1570;Pustu;1001336016;1001336016;"PUSTU SEWAR DATAK";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531507;Welak;0;0;;;;Operasional;Aktif
1571;Pustu;1001366176;1001366176;"PUSTU TANJUNG BOLENG NANGA TERANG";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531506;Boleng;0;0;;;;Operasional;Aktif
1572;Pustu;1001387405;1001387405;"PUSTU WAE BANGKA WAE KANTA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531503;Lembor;0;0;;;;Operasional;Aktif
1573;Pustu;1001387443;1001387443;"PUSTU WAE SANO WERANG";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531504;"Sano Nggoang";0;0;;;;Operasional;Aktif
1574;Pustu;1001390309;1001390309;"PUSTU WARLOKA BENTENG";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531505;Komodo;0;0;;;;Operasional;Aktif
1575;Pustu;1001408792;1001408792;"PUSTU 6 RATONGAMOBO BOAWAE";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531603;Boawae;0;0;;;;Operasional;Aktif
1576;Pustu;1001245803;1001245803;"PUSTU AERAMA DANGA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531601;Aesesa;0;0;;;;Operasional;Aktif
1577;Pustu;1001481720;1001481720;"PUSTU KELEWAE BOAWAE";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531603;Boawae;0;0;;;;Operasional;Aktif
1578;Pustu;1001240578;1001240578;"PUSTU KOTAGANA MAUPONGGO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531604;Mauponggo;0;0;;;;Operasional;Aktif
1579;Pustu;1001241663;1001241663;"PUSTU KOTODIRUMALI MAUNORI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531606;"Keo Tengah";0;0;;;;Operasional;Aktif
1580;Pustu;1001246895;1001246895;"PUSTU LADOLIMA MAUNORI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531606;"Keo Tengah";0;0;;;;Operasional;Aktif
1581;Pustu;1001247540;1001247540;"PUSTU LAJAWAJO MAUPONGGO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531604;Mauponggo;0;0;;;;Operasional;Aktif
1582;Pustu;1001252284;1001252284;"PUSTU LEGEDERU BOAWAE";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531603;Boawae;0;0;;;;Operasional;Aktif
1583;Pustu;1001254191;1001254191;"PUSTU LEWANGERA MAUNORI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531606;"Keo Tengah";0;0;;;;Operasional;Aktif
1584;Pustu;1001339549;1001339549;"PUSTU LODAOLO MAUPONGGO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531604;Mauponggo;0;0;;;;Operasional;Aktif
1585;Pustu;1001265920;1001265920;"PUSTU MARAPOKOT DANGA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531601;Aesesa;0;0;;;;Operasional;Aktif
1586;Pustu;1001269093;1001269093;"PUSTU MAUKELI MAUKELI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531604;Mauponggo;0;0;;;;Operasional;Aktif
1587;Pustu;1001269471;1001269471;"PUSTU MBAENUAMURI MAUNORI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531606;"Keo Tengah";0;0;;;;Operasional;Aktif
1588;Pustu;1001279543;1001279543;"PUSTU NAGERAWE BOAWAE";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531603;Boawae;0;0;;;;Operasional;Aktif
1589;Pustu;1001281728;1001281728;"PUSTU NATATOTO KABUREA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531605;Wolowae;0;0;;;;Operasional;Aktif
1590;Pustu;1001281730;1001281730;"PUSTU NATAUTE NANGARORO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531602;Nangaroro;0;0;;;;Operasional;Aktif
1591;Pustu;1001286962;1001286962;"PUSTU OLAIA DANGA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531601;Aesesa;0;0;;;;Operasional;Aktif
1592;Pustu;1001309491;1001309491;"PUSTU PODENURA NANGARORO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531602;Nangaroro;0;0;;;;Operasional;Aktif
1593;Pustu;1001320172;1001320172;"PUSTU RENDUBUTOWE JAWAKISA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531607;"Aesesa Selatan";0;0;;;;Operasional;Aktif
1594;Pustu;1001321243;1001321243;"PUSTU RITI NANGARORO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531602;Nangaroro;0;0;;;;Operasional;Aktif
1595;Pustu;1001321475;1001321475;"PUSTU ROWA BOAWAE";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531603;Boawae;0;0;;;;Operasional;Aktif
1596;Pustu;1001396327;1001396327;"PUSTU SALALEJO MAUPONGGO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531604;Mauponggo;0;0;;;;Operasional;Aktif
1597;Pustu;1001328100;1001328100;"PUSTU SAWU MAUPONGGO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531604;Mauponggo;0;0;;;;Operasional;Aktif
