No;"Jenis Faskes";"Kode Sarana / Faskes";"Kode SatuSehat Kemenkes";"Nama Fasilitas Kesehatan";"Kategori / Subjenis";"Alamat Lengkap";"Kode Provinsi";"Nama Provinsi";"Kode Kab/Kota";"Nama Kab/Kota";"Kode Kecamatan";"Nama Kecamatan";Latitude;Longitude;"No Telepon";Email;Website;"Status Operasional";"Status Aktif"
269;Puskesmas;53080200014;1000084109;WOLOJITA;"Puskesmas Perawatan (Rawat Inap)";"Kel. Wolojita, Kec. Wolojita";53;"Nusa Tenggara Timur";5308;"Kab. Ende";530809;Wolojita;-8.8535;121.8067;;nonahilaria66@gmail.com;;Operasional;Aktif
270;Puskesmas;53090200001;1000062383;AIMERE;"Puskesmas Perawatan (Rawat Inap)";"Ds. Aimere Timur, Kec. Aimere";53;"Nusa Tenggara Timur";5309;"Kab. Ngada";530901;Aimere;-8.84518;120.8583;;warusobayesto2@gmail.com;;Operasional;Aktif
271;Puskesmas;53090200015;1000062498;BOBA;"Puskesmas Non Perawatan";"Ds. Wogowela Kec. Golewa Selatan";53;"Nusa Tenggara Timur";5309;"Kab. Ngada";530918;"Golewa Selatan";-6.23846;106.79416;;puskesmasboba2018@gmail.com;;Operasional;Aktif
272;Puskesmas;53090200016;1000062577;DONA;"Puskesmas Non Perawatan";"Ds. Naruwolo I Kec. Jerebuu";53;"Nusa Tenggara Timur";5309;"Kab. Ngada";530912;Jerebuu;-6.23846;106.79416;;hardianusbegugoze25@gmail.com;;Operasional;Aktif
273;Puskesmas;53090200021;1000670128;"INELIKA RAYA";"Puskesmas Non Perawatan";"Jl. TW Mengeruda, Desa Wololika";53;"Nusa Tenggara Timur";5309;"Kab. Ngada";530915;"Bajawa Utara";-8.73621;120.9975;;pkminlr722@gmail.com;;Operasional;Aktif
274;Puskesmas;53090200002;1000062553;INERIE;"Puskesmas Non Perawatan";"Ds. Kelitey Kec. Inerie";53;"Nusa Tenggara Timur";5309;"Kab. Ngada";530920;Inerie;-8.93755;120.94636;;puskesmasinerie@yahoo.com;;Operasional;Aktif
275;Puskesmas;53090200006;1000062412;KOELODA;"Puskesmas Perawatan (Rawat Inap)";"Ds. Todabelu, Kec. Golewa";53;"Nusa Tenggara Timur";5309;"Kab. Ngada";530902;Golewa;-8.82262;121.08391;;pkmkoeloda@yahoo.co.id;;Operasional;Aktif
276;Puskesmas;53090200004;1000062515;KOTA;"Puskesmas Non Perawatan";"Ds. Jawameze, Kec. Bajawa";53;"Nusa Tenggara Timur";5309;"Kab. Ngada";530906;Bajawa;-8.78447;120.96439;;puskesmaskotabajawa@gmail.com;;Operasional;Aktif
277;Puskesmas;53090200008;1000062541;LADJA;"Puskesmas Non Perawatan";"Ds. Ladja Kec. Golewa Selatan";53;"Nusa Tenggara Timur";5309;"Kab. Ngada";530918;"Golewa Selatan";-8.8603;121.10718;;puskesmasladja@gmail.com;;Operasional;Aktif
278;Puskesmas;53090200017;1000062539;LANGA;"Puskesmas Non Perawatan";"Ds. Bomari Kec. Bajawa";53;"Nusa Tenggara Timur";5309;"Kab. Ngada";530906;Bajawa;-6.23846;106.79416;;puskesmaslanga5@gmail.com;;Operasional;Aktif
279;Puskesmas;53090200020;1000062565;LENGKOSAMBI;"Puskesmas Non Perawatan";"Jl. Raya Riung - Mbay";53;"Nusa Tenggara Timur";5309;"Kab. Ngada";530909;Riung;-8.44663;121.13208;81237589210;puskesmaslengkosambi@gmail.com;;Operasional;Aktif
280;Puskesmas;53090200018;1000062450;LINDI;"Puskesmas Non Perawatan";"Ds. Benteng Tawa Kec. Riung Barat";53;"Nusa Tenggara Timur";5309;"Kab. Ngada";530914;"Riung Barat";-8.61757;120.9109;;puskesmaslindi2018@gmail.com;;Operasional;Aktif
281;Puskesmas;53090200007;1000062436;MANGULEWA;"Puskesmas Non Perawatan";"Ds. Mangulewa, Kec. Golewa Barat";53;"Nusa Tenggara Timur";5309;"Kab. Ngada";530919;"Golewa Barat";-8.7893;120.99715;;puskesmasmangulewa13@gmail.com;;Operasional;Aktif
282;Puskesmas;53090200013;1000062424;MARONGGELA;"Puskesmas Perawatan (Rawat Inap)";"Ds. Wolomeze, Kec. Riung Barat";53;"Nusa Tenggara Timur";5309;"Kab. Ngada";530914;"Riung Barat";-8.52721;120.94603;;pkmmaronggela@gmail.com;;Operasional;Aktif
283;Puskesmas;53090200014;1000062448;"NATA RANDANG";"Puskesmas Non Perawatan";"Kec. Wolomeze";53;"Nusa Tenggara Timur";5309;"Kab. Ngada";530916;Wolomeze;-8.6192;121.06342;;pkmnatarandang19@gmail.com;;Operasional;Aktif
284;Puskesmas;53090200019;1000062486;RADABATA;"Puskesmas Non Perawatan";"Ds. Radabata Kec. Golewa";53;"Nusa Tenggara Timur";5309;"Kab. Ngada";530902;Golewa;-6.23846;106.79416;;pkmrdbt21@gmail.com;;Operasional;Aktif
285;Puskesmas;53090200012;1000062474;RAWANGKALO;"Puskesmas Non Perawatan";"Ds. Rawangkalo Kec. Riung";53;"Nusa Tenggara Timur";5309;"Kab. Ngada";530909;Riung;-8.49056;121.05588;;rawangkalo@gmail.com;;Operasional;Aktif
286;Puskesmas;53090200011;1000062395;RIUNG;"Puskesmas Perawatan (Rawat Inap)";"Ds. Benteng Tengah, Kec. Riung";53;"Nusa Tenggara Timur";5309;"Kab. Ngada";530909;Riung;-8.42726;121.02554;;puskesmasriung@gmail.com;;Operasional;Aktif
287;Puskesmas;53090200022;1000670130;SOA;"Puskesmas Non Perawatan";"Anafolo, Desa Tarawaja Kec Soa";53;"Nusa Tenggara Timur";5309;"Kab. Ngada";530907;Soa;-8.73595;120.95888;;puskesmassoa2022@gmail.com;;Operasional;Aktif
288;Puskesmas;53090200005;1000062503;SURISINA;"Puskesmas Non Perawatan";"Ds. Faobata, Kec. Bajawa";53;"Nusa Tenggara Timur";5309;"Kab. Ngada";530906;Bajawa;-8.78318;120.98881;;puskesmassurisina1983@gmail.com;;Operasional;Aktif
289;Puskesmas;53090200023;1000670116;"ULUWAE RAYA";"Puskesmas Non Perawatan";"Malakiku - Desa Uluwae 2 Kec. Bajawa Utara";53;"Nusa Tenggara Timur";5309;"Kab. Ngada";530915;"Bajawa Utara";-8.68672;120.88943;;surifabianus8@gmail.com;;Operasional;Aktif
290;Puskesmas;53090200010;1000062400;WAEPANA;"Puskesmas Perawatan (Rawat Inap)";"Ds. Waepana, Kec. Soa";53;"Nusa Tenggara Timur";5309;"Kab. Ngada";530907;Soa;-8.69782;121.03514;;pkmwaepanatersenyum21@gmail.com;;Operasional;Aktif
291;Puskesmas;53090200009;1000062527;"WATU KAPU";"Puskesmas Non Perawatan";"Kec. Bajawa Utara";53;"Nusa Tenggara Timur";5309;"Kab. Ngada";530915;"Bajawa Utara";-8.67834;120.94625;;pwatukapu2018@gmail.com;;Operasional;Aktif
292;Puskesmas;53090200003;1000062462;WATUMANU;"Puskesmas Non Perawatan";"Ds. Watumanu, Kec. Jerebuu";53;"Nusa Tenggara Timur";5309;"Kab. Ngada";530912;Jerebuu;-8.89822;120.99014;;pkmwatumanu2022@gmail.com;;Operasional;Aktif
293;Puskesmas;53090200024;1000670142;WOLOWIO;"Puskesmas Non Perawatan";"Wolowio, Jl. Likowali Beiposo Kec. Bajawa";53;"Nusa Tenggara Timur";5309;"Kab. Ngada";530906;Bajawa;-8.77708;120.95318;;puskesmaswolowio@gmail.com;;Operasional;Aktif
294;Puskesmas;53100200022;1000145305;ANAM;"Puskesmas Non Perawatan";"Jl. Ruteng -Labuan Bajo Anam Desa Bulan Kec Ruteng";53;"Nusa Tenggara Timur";5310;"Kab. Manggarai";531003;Ruteng;-8.63474;120.35299;81236804972;uptdpuskesmasanam@gmail.com;;Operasional;Aktif
295;Puskesmas;53100200012;1000145317;"BANGKA KENDA";"Puskesmas Non Perawatan";"Kec. Wae Rii";53;"Nusa Tenggara Timur";5310;"Kab. Manggarai";531001;"Wae Rii";-8.56464;120.45922;;;;Operasional;Aktif
296;Puskesmas;53100200018;1000145379;"BEA MESE";"Puskesmas Non Perawatan";"Kec. Cibal";53;"Nusa Tenggara Timur";5310;"Kab. Manggarai";531006;Cibal;-8.73181;120.38758;;;;Operasional;Aktif
297;Puskesmas;53100200008;1000145408;CANCAR;"Puskesmas Non Perawatan";"Kec. Ruteng";53;"Nusa Tenggara Timur";5310;"Kab. Manggarai";531003;Ruteng;-8.58539;120.37953;;puskesmascancar@gmail.com;;Operasional;Aktif
298;Puskesmas;53100200005;1000145422;DINTOR;"Puskesmas Non Perawatan";"Kec. Satar Mese Barat";53;"Nusa Tenggara Timur";5310;"Kab. Manggarai";531013;"Satar Mese Barat";-8.80933;120.36994;;puskesmasdintor.bok@gmail.com;;Operasional;Aktif
299;Puskesmas;53100200001;1000145276;ITENG;"Puskesmas Perawatan (Rawat Inap)";"Iteng Satar Mese";53;"Nusa Tenggara Timur";5310;"Kab. Manggarai";531005;"Satar Mese";-8.81258;120.42564;082145423853;hermanusmangkur@gmail.com;;Operasional;Aktif
300;Puskesmas;53100200013;1000145240;KETANG;"Puskesmas Non Perawatan";"Kec. Lelak";53;"Nusa Tenggara Timur";5310;"Kab. Manggarai";531015;Lelak;-8.64158;120.33419;;puskesmasketang267@gmail.com;;Operasional;Aktif
301;Puskesmas;53100200006;1000145329;KOTA;"Puskesmas Non Perawatan";"Kec. Langke Rembong";53;"Nusa Tenggara Timur";5310;"Kab. Manggarai";531012;"Langke Rembong";-8.37611;120.33364;;pkmkotaruteng10@gmail.com;;Operasional;Aktif
302;Puskesmas;53100200007;1000145381;LA'O;"Puskesmas Non Perawatan";"Kec. Langke Rembong";53;"Nusa Tenggara Timur";5310;"Kab. Manggarai";531012;"Langke Rembong";-8.60417;120.44978;;pkmlao2018@gmail.com;;Operasional;Aktif
303;Puskesmas;53100200024;1000670245;LANGGO;"Puskesmas Non Perawatan";"Langgo Desa Langgo Kec.  Satar Mese";53;"Nusa Tenggara Timur";5310;"Kab. Manggarai";531005;"Satar Mese";-8.77764;120.46274;;;;Operasional;Aktif
304;Puskesmas;53100200004;1000145264;"LANGKE MAJOK";"Puskesmas Perawatan (Rawat Inap)";"Jln.Pater Stanis Ograbek Nao Satar Mese Utara";53;"Nusa Tenggara Timur";5310;"Kab. Manggarai";531018;"Satar Mese Utara";-8.67436;120.36092;082341191000;uptdpkmlmajok2007@gmail.com;;Operasional;Aktif
305;Puskesmas;53100200021;1000145355;LOCE;"Puskesmas Non Perawatan";"Kec. Reok Barat";53;"Nusa Tenggara Timur";5310;"Kab. Manggarai";531016;"Reok Barat";-8.38458;120.3794;;pkmloce123@gmail.com;;Operasional;Aktif
306;Puskesmas;53100200014;1000145238;NANU;"Puskesmas Non Perawatan";"Kec. Rahong Utara";53;"Nusa Tenggara Timur";5310;"Kab. Manggarai";531014;"Rahong Utara";-8.52708;120.38969;;puskesmasnanu1@gmail.com;;Operasional;Aktif
307;Puskesmas;53100200003;1000145288;NARANG;"Puskesmas Perawatan (Rawat Inap)";"Kec. Satar Mese Barat";53;"Nusa Tenggara Timur";5310;"Kab. Manggarai";531013;"Satar Mese Barat";-8.77072;120.37372;;yomaneus@gmail.com;;Operasional;Aktif
308;Puskesmas;53100200016;1000145252;PAGAL;"Puskesmas Perawatan (Rawat Inap)";"Ds. Pagal, Kec. Cibal";53;"Nusa Tenggara Timur";5310;"Kab. Manggarai";531006;Cibal;-8.50972;120.49197;;reginajuita@yahoo.com;;Operasional;Aktif
309;Puskesmas;53100200002;1000145214;PONGGEOK;"Puskesmas Perawatan (Rawat Inap)";"Kec. Satar Mese";53;"Nusa Tenggara Timur";5310;"Kab. Manggarai";531005;"Satar Mese";-8.72283;120.41417;;puskesmasponggeok11@gmail.com;;Operasional;Aktif
310;Puskesmas;53100200019;1000145202;REO;"Puskesmas Perawatan (Rawat Inap)";"Ds. Reo, Kec. Reok";53;"Nusa Tenggara Timur";5310;"Kab. Manggarai";531011;Reok;-8.39747;120.37925;;puskesmasreo@gmail.com;;Operasional;Aktif
311;Puskesmas;53100200011;1000145393;TIMUNG;"Puskesmas Non Perawatan";"Timung-Golo Cador -Wae Ri'i";53;"Nusa Tenggara Timur";5310;"Kab. Manggarai";531001;"Wae Rii";-8.57644;120.49958;081355731477;puskesmastimung77@gmail.com;;Operasional;Aktif
312;Puskesmas;53100200023;53100200023;TODO;"Puskesmas Non Perawatan";"Jl. Pater Stanis Ograbeg SVD";53;"Nusa Tenggara Timur";5310;"Kab. Manggarai";531013;"Satar Mese Barat";-8.7276075;120.3703275;81239908014;puskesmastodo17@gmail.com;;Operasional;Aktif
313;Puskesmas;53100200017;1000145290;"WAE CODI";"Puskesmas Non Perawatan";"Ds. Wae Codi, Kec. Cibal";53;"Nusa Tenggara Timur";5310;"Kab. Manggarai";531006;Cibal;-8.68244;120.35281;;;;Operasional;Aktif
314;Puskesmas;53100200020;1000145226;"WAE KAJONG";"Puskesmas Perawatan (Rawat Inap)";"Ds. Wae Kajong, Kec. Reok";53;"Nusa Tenggara Timur";5310;"Kab. Manggarai";531011;Reok;-8.37667;120.33381;;Pkmwaekajong12@gmail.com;;Operasional;Aktif
315;Puskesmas;53100200009;1000145331;WAEMBELENG;"Puskesmas Non Perawatan";"Kec. Ruteng";53;"Nusa Tenggara Timur";5310;"Kab. Manggarai";531003;Ruteng;-8.40864;120.41433;;puskesmaswaembeleng01@gmail.com;;Operasional;Aktif
316;Puskesmas;53100200015;1000145343;WANGKO;"Puskesmas Non Perawatan";"Kec. Rahong Utara";53;"Nusa Tenggara Timur";5310;"Kab. Manggarai";531014;"Rahong Utara";-8.55108;120.41017;;puskesmas.wangko2008@gmail.com;;Operasional;Aktif
317;Puskesmas;53100200010;1000145367;"WATU ALO";"Puskesmas Non Perawatan";"Kec. Wae Rii";53;"Nusa Tenggara Timur";5310;"Kab. Manggarai";531001;"Wae Rii";-8.57519;120.47908;;Puskesmas.walo@gmail.com;;Operasional;Aktif
318;Puskesmas;53110200014;1000122171;BAING;"Puskesmas Perawatan (Rawat Inap)";"Ds. Hadakambali, Kec. Wulla Waijelu";53;"Nusa Tenggara Timur";5311;"Kab. Sumba Timur";531111;"Wulla Waijelu";-10.2268;120.55403;;Puskesmasbaing@gmail.com;;Operasional;Aktif
319;Puskesmas;53110200023;1000122327;BANGGAWATU;"Puskesmas Non Perawatan";"Ds Banggawatu Kec. Tabundung";53;"Nusa Tenggara Timur";5311;"Kab. Sumba Timur";531105;Tabundung;-6.23846;106.79416;0;0;;Operasional;Aktif
320;Puskesmas;53110200020;1000122262;KAMBANIRU;"Puskesmas Non Perawatan";"Ds. Kambaniru, Kec. Kambera";53;"Nusa Tenggara Timur";5311;"Kab. Sumba Timur";531116;Kambera;-9.66438;120.29137;;pkmkambaniru99@gmail.com;;Operasional;Aktif
321;Puskesmas;53110200018;1000122248;"KAMBATA MAPAMBUHANG";"Puskesmas Non Perawatan";"Kec. Kambata Mapambuhang";53;"Nusa Tenggara Timur";5311;"Kab. Sumba Timur";531117;"Kambata Mapambuhang";-9.82335;120.24998;;asnad.andung@gmail.com;;Operasional;Aktif
322;Puskesmas;53110200007;1000122200;KANANGGAR;"Puskesmas Perawatan (Rawat Inap)";"Ds. Kananggar, Kec. Paberiwai";53;"Nusa Tenggara Timur";5311;"Kab. Sumba Timur";531112;Paberiwai;-10.04388;120.367;;puskesmaskananggar01@gmail.com;;Operasional;Aktif
323;Puskesmas;53110200022;1000122236;KANATANG;"Puskesmas Non Perawatan";"Kec. Kanatang";53;"Nusa Tenggara Timur";5311;"Kab. Sumba Timur";531120;Kanatang;-9.5975;120.22378;;puskesmaskanatang@gmail.com;;Operasional;Aktif
324;Puskesmas;53110200010;1000122119;KATAKA;"Puskesmas Perawatan (Rawat Inap)";"Ds. Matawai Maringu, Kec. Kahaungu Eti";53;"Nusa Tenggara Timur";5311;"Kab. Sumba Timur";531114;"Kahaungu Eti";-9.90623;120.48198;;puskesmaskataka2018@gmail.com;;Operasional;Aktif
325;Puskesmas;53110200017;1000122250;KAWANGU;"Puskesmas Non Perawatan";"Ds. Kawangu, Kec. Pandawai";53;"Nusa Tenggara Timur";5311;"Kab. Sumba Timur";531107;Pandawai;-9.6753;120.3275;;pkmkawangu230303@gmail.com;;Operasional;Aktif
326;Puskesmas;53110200004;1000122298;KOMBAPARI;"Puskesmas Non Perawatan";"Ds. Kombapari, Kec. Katala Hamu Lingu";53;"Nusa Tenggara Timur";5311;"Kab. Sumba Timur";531119;"Katala Hamu Lingu";-9.78543;119.93673;;;;Operasional;Aktif
327;Puskesmas;53110200006;1000122183;LAILUNGGI;"Puskesmas Non Perawatan";"Ds. Lailunggi, Kec. Pinu Pahar";53;"Nusa Tenggara Timur";5311;"Kab. Sumba Timur";531106;"Pinu Pahar";-10.17287;120.11717;;puskesmaslailunggi2021@gmail.com;;Operasional;Aktif
328;Puskesmas;53110200001;1000122107;LEWA;"Puskesmas Perawatan (Rawat Inap)";"Kel. Lewa Paku, Kec. Lewa";53;"Nusa Tenggara Timur";5311;"Kab. Sumba Timur";531103;Lewa;-9.70267;119.8789;;puskesmaslewa03@gmail.com;;Operasional;Aktif
329;Puskesmas;53110200003;1000122157;"LEWA TIDAHU";"Puskesmas Non Perawatan";"Kec. Lewa Tidahu";53;"Nusa Tenggara Timur";5311;"Kab. Sumba Timur";531118;"Lewa Tidahu";-9.71253;120.02615;;pkmlewatidahu@gmail.com;;Operasional;Aktif
330;Puskesmas;53110200011;1000122121;MAHU;"Puskesmas Non Perawatan";"Kec. Mahu";53;"Nusa Tenggara Timur";5311;"Kab. Sumba Timur";531122;Mahu;-10.07992;120.51875;;mahupuskesmas@gmail.com;;Operasional;Aktif
331;Puskesmas;53110200005;1000122133;MALAHAR;"Puskesmas Perawatan (Rawat Inap)";"Ds. Billa, Kec. Tabundung";53;"Nusa Tenggara Timur";5311;"Kab. Sumba Timur";531105;Tabundung;-9.94618;120.07782;;puskesmasmalahar@gmail.com;;Operasional;Aktif
332;Puskesmas;53110200013;1000122212;MANGILI;"Puskesmas Perawatan (Rawat Inap)";"Desa Kaliuda, Kec. Pahunga Lodu";53;"Nusa Tenggara Timur";5311;"Kab. Sumba Timur";531110;"Pahunga Lodu";-10.14515;120.70863;;pkmmangili8@gmail.com;;Operasional;Aktif
333;Puskesmas;53110200016;1000122145;MELOLO;"Puskesmas Perawatan (Rawat Inap)";"Kel. Matawai Atu, Kec. Umalulu";53;"Nusa Tenggara Timur";5311;"Kab. Sumba Timur";531108;Umalulu;-9.89517;120.66172;;akreditasipuskesmasmelolo@gmail.com;;Operasional;Aktif
334;Puskesmas;53110200012;1000122315;"NGADU NGALA";"Puskesmas Non Perawatan";"Kec. Ngadu Ngala";53;"Nusa Tenggara Timur";5311;"Kab. Sumba Timur";531121;"Ngadu Ngala";-10.17365;120.35815;;pkmngadungala25@gmail.com;;Operasional;Aktif
335;Puskesmas;53110200002;1000122286;NGGOA;"Puskesmas Non Perawatan";"Ds. Makaminggit, Kec. Nggaha Ori Angu";53;"Nusa Tenggara Timur";5311;"Kab. Sumba Timur";531104;"Nggaha Ori Angu";-9.76262;119.80292;;;;Operasional;Aktif
336;Puskesmas;53110200008;1000122169;NGGONGI;"Puskesmas Perawatan (Rawat Inap)";"Ds. Nggongi, Kec. Karera";53;"Nusa Tenggara Timur";5311;"Kab. Sumba Timur";531113;Karera;-10.19445;120.23528;;puskesmasnggongi23@gmail.com;;Operasional;Aktif
337;Puskesmas;53110200024;1000122274;"PAMBOTA NJARA";"Puskesmas Non Perawatan";"Ds. Pambota Njara Kec. Kota Waingapu";53;"Nusa Tenggara Timur";5311;"Kab. Sumba Timur";531101;"Kota Waingapu";-6.23846;106.79416;0;pkmpambotanjara@gmail.com;;Operasional;Aktif
338;Puskesmas;53110200021;1000122092;RAMBANGARU;"Puskesmas Perawatan (Rawat Inap)";"Ds. Rambangaru, Kec. Haharu";53;"Nusa Tenggara Timur";5311;"Kab. Sumba Timur";531102;Haharu;-9.4497;120.05173;;serlykaitapay@gmail.com;;Operasional;Aktif
339;Puskesmas;53110200015;1000122195;TANARAING;"Puskesmas Perawatan (Rawat Inap)";"Ds. Tanaraing, Kec. Rindi";53;"Nusa Tenggara Timur";5311;"Kab. Sumba Timur";531109;Rindi;-9.9852;120.76112;;kawarakonda@gmail.com;;Operasional;Aktif
340;Puskesmas;53110200009;1000122224;TANARARA;"Puskesmas Perawatan (Rawat Inap)";"Ds. Praibokul, Kec. Matawai La Pawu";53;"Nusa Tenggara Timur";5311;"Kab. Sumba Timur";531115;"Matawai La Pawu";-10.00918;120.29523;;pkmtanararamlpakred23;;Operasional;Aktif
341;Puskesmas;53110200019;1000122303;WAINGAPU;"Puskesmas Non Perawatan";"Jl. Cut Nyak Dien, Kec. Kota Waingapu";53;"Nusa Tenggara Timur";5311;"Kab. Sumba Timur";531101;"Kota Waingapu";-9.64575;120.2565;;puskesmaswaingapu210@gmail.com;;Operasional;Aktif
342;Puskesmas;53120200004;1000100783;GAURA;"Puskesmas Non Perawatan";"Kec. Laboya Barat";53;"Nusa Tenggara Timur";5312;"Kab. Sumba Barat";531218;"Laboya Barat";-9.71511;119.26154;;exonmalingara9@gmail.com;;Operasional;Aktif
343;Puskesmas;53120200001;1000100745;KABUKARUDI;"Puskesmas Non Perawatan";"Ds. Kabu Karudi, Kec. Lamboya";53;"Nusa Tenggara Timur";5312;"Kab. Sumba Barat";531212;Lamboya;-9.72064;119.3606;;pkmkabukarudi@gmail.com;;Operasional;Aktif
344;Puskesmas;53120200009;1000100771;"KAREKA NDUKU";"Puskesmas Non Perawatan";"Ds. Kereka nduku Kec. Tana Righu";53;"Nusa Tenggara Timur";5312;"Kab. Sumba Barat";531204;"Tana Righu";-9.52494;119.42004;;karekandukupkm@gmail.com;;Operasional;Aktif
345;Puskesmas;53120200003;1000100719;LAHIHURUK;"Puskesmas Perawatan (Rawat Inap)";"Kec. Wanokaka";53;"Nusa Tenggara Timur";5312;"Kab. Sumba Barat";531211;Wanokaka;-9.6926;119.42703;;puskesmaslahihuruk43@gmail.com;;Operasional;Aktif
346;Puskesmas;53120200010;1000100733;"LOLO WANO";"Puskesmas Non Perawatan";"Jl. Raya Desa Lolo Wano";53;"Nusa Tenggara Timur";5312;"Kab. Sumba Barat";531204;"Tana Righu";-9.45353;119.42555;85238077296;puskesmaslolowano@gmail.com;;Operasional;Aktif
347;Puskesmas;53120200007;1000100721;MALATA;"Puskesmas Non Perawatan";"Ds. Malata, Kec. Tana Righu";53;"Nusa Tenggara Timur";5312;"Kab. Sumba Barat";531204;"Tana Righu";-9.45337;119.38455;;malatapuskesmas@yahoo.com;;Operasional;Aktif
348;Puskesmas;53120200002;1000100757;PADEDEWATU;"Puskesmas Non Perawatan";"Ds. Padedewatu, Kec. Lamboya";53;"Nusa Tenggara Timur";5312;"Kab. Sumba Barat";531212;Lamboya;-9.70645;119.32037;;puskesmaspadediwatu@gmail.com;;Operasional;Aktif
349;Puskesmas;53120200006;1000100769;"PUU WERI";"Puskesmas Non Perawatan";"Kec. Kota Waikabubak";53;"Nusa Tenggara Timur";5312;"Kab. Sumba Barat";531215;"Kota Waikabubak";-9.62847;119.42766;;puskesmaspuuweri1@gmail.com;;Operasional;Aktif
350;Puskesmas;53120200005;1000100795;TANARARA;"Puskesmas Non Perawatan";"Ds. Tanarara, Kec. Loli";53;"Nusa Tenggara Timur";5312;"Kab. Sumba Barat";531210;Loli;-9.74834;119.87547;;endang77marwati@gmail.com;;Operasional;Aktif
351;Puskesmas;53120200008;1000100800;WEEKAROU;"Puskesmas Non Perawatan";"Kel. Loda Kec. Loli";53;"Nusa Tenggara Timur";5312;"Kab. Sumba Barat";531210;Loli;-9.60931;119.41387;;puskesmasweekarou2023@gmail.com;;Operasional;Aktif
352;Puskesmas;53130200010;1000079582;AUTAQNAPOQ;"Puskesmas Perawatan (Rawat Inap)";"Desa Leubatang Kec. Omesuri";53;"Nusa Tenggara Timur";5313;"Kab. Lembata";531306;Omesuri;-8.47191;123.48319;82247800352;pkmauta956@gmail.com;;Operasional;Aktif
353;Puskesmas;53130200008;1000079544;BALAURING;"Puskesmas Perawatan (Rawat Inap)";"Ds. Balauring, Kec. Omesuri";53;"Nusa Tenggara Timur";5313;"Kab. Lembata";531306;Omesuri;-8.23067;123.71396;;pkmbalauring@gmail.com;;Operasional;Aktif
354;Puskesmas;53130200011;1000079611;BEAN;"Puskesmas Perawatan (Rawat Inap)";"Ds. Bean Kec.  Buyasuri";53;"Nusa Tenggara Timur";5313;"Kab. Lembata";531307;Buyasuri;-8.23237;123.8188;85239242469;beanpuskesmas89@mail.com;;Operasional;Aktif
355;Puskesmas;53130200006;1000079647;HADAKEWA;"Puskesmas Perawatan (Rawat Inap)";"Ds. Hadakewa, Kec. Lebatukan";53;"Nusa Tenggara Timur";5313;"Kab. Lembata";531304;Lebatukan;-8.37124;123.54576;;puskesmashadakewa@gmail.com;;Operasional;Aktif
356;Puskesmas;53130200005;1000079570;LAMAAU;"Puskesmas Perawatan (Rawat Inap)";"Ds. Lamaau, Kec. Ile Ape Timur";53;"Nusa Tenggara Timur";5313;"Kab. Lembata";531309;"Ile Ape Timur";-8.23937;123.53008;;puskesmaslamaau85@gmail.com;;Operasional;Aktif
357;Puskesmas;53130200007;1000079659;LEWOLEBA;"Puskesmas Non Perawatan";"Ds. Lewoleba Tengah, Kec. Nubatukan";53;"Nusa Tenggara Timur";5313;"Kab. Lembata";531305;Nubatukan;-8.37163;123.42117;;lewolebapusk009@gmail.com;;Operasional;Aktif
358;Puskesmas;53130200001;1000079556;LOANG;"Puskesmas Perawatan (Rawat Inap)";"Ds. Duawutun, Kec. Nagawutung";53;"Nusa Tenggara Timur";5313;"Kab. Lembata";531301;"Naga Wutung";-8.46755;123.28334;;puskesmasloang08@gmail.com;;Operasional;Aktif
359;Puskesmas;53130200012;1000079594;PADA;"Puskesmas Perawatan (Rawat Inap)";"Desa Pada Kec.  Nubatukan";53;"Nusa Tenggara Timur";5313;"Kab. Lembata";531305;Nubatukan;-8.41343;123.40471;81389727922;puskesmaspada920@gmail.com;;Operasional;Aktif
360;Puskesmas;53130200003;1000079568;WAIKNUIT;"Puskesmas Perawatan (Rawat Inap)";"Ds. Tubuk Rajan, Kec. Atadei";53;"Nusa Tenggara Timur";5313;"Kab. Lembata";531302;Atadei;-8.43851;123.47292;;puskesmaswaiknuit@gmail.com;;Operasional;Aktif
361;Puskesmas;53130200004;1000079635;WAIPUKANG;"Puskesmas Perawatan (Rawat Inap)";"Ds. Laran Wutun, Kec. Ile Ape";53;"Nusa Tenggara Timur";5313;"Kab. Lembata";531303;"Ile Ape";-8.31992;123.46332;;puskesmaswaipukang86@gmail.com;;Operasional;Aktif
362;Puskesmas;53130200009;1000079609;WAIRIANG;"Puskesmas Perawatan (Rawat Inap)";"Ds. Umaleu, Kec. Buyasari";53;"Nusa Tenggara Timur";5313;"Kab. Lembata";531307;Buyasuri;-8.19806;123.81117;;uptdpuskesmaswairiang@gmail.com;;Operasional;Aktif
363;Puskesmas;53130200002;1000079623;WULANDONI;"Puskesmas Perawatan (Rawat Inap)";"Ds. Pantai Harapan, Kec. Wulandoni";53;"Nusa Tenggara Timur";5313;"Kab. Lembata";531308;Wulandoni;-8.53174;123.45217;;;;Operasional;Aktif
364;Puskesmas;53140200004;1000056657;BAA;"Puskesmas Non Perawatan";"Jl. Pabean Ba'a Kel. Nomadalle, Kec. Lobalain";53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531403;Lobalain;-10.73063;123.04591;;puskesmasbaa@gmail.com;;Operasional;Aktif
